source,target,CF_contribution
0x8fd581bba3e9e394a2a125453ea25421f025f4db,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x90102a92e8e40561f88be66611e5437feb339e79,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,8.0
0x902fc38af709401a7cf604b333bbcde86499528f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x909250eceed5e9b66fc6e973176b9ef4a657cd12,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.01
0x909250eceed5e9b66fc6e973176b9ef4a657cd12,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.01
0x909965abc6f78020df274ec2d80a3dee10e66220,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.172
0x90e47c00797a3a77701ff434ff35c9d78aa40222,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.088
0x9101fdade72aba94f724814a96fdbb83b14568f5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.0087
0x910ed86248a4afc2814e115ae415ac94198168d7,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x910ed86248a4afc2814e115ae415ac94198168d7,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x9116bcff11c1a15ff03fdb0976d3de29b859e8f3,0x3527a204a5260a0e36ca695312379370328e4e6c,0.2
0x912eb1090fd98e506ed4ef0fc90635d6626dc259,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0x912eb1090fd98e506ed4ef0fc90635d6626dc259,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0x9147a76394553017e76e97297cad5da5bd1f5b1d,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x9155f45c41607ea8aee3f173e383ac483d75192e,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.05
0x915782db070b286375c4b757f63fc9a81c3e93f7,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x916134e688a4a866ff57f4f53f16703f9b8afa99,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x91e371c3cd3aa81af27b1602d4d8cf9d81ec5a90,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x92362e4db8db96c8103f3173d1867643b1cd2422,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9259f1d4d54873c2b928fb5679dba0c5046acf20,0xda18e1537622802ec576d99a8e3913914653bd6f,0.04
0x926f974a623c51cac02c7f5c178dc6d2f431c23d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x92d453ab1ee0c22c27b77d80ee0f4b72c77c4be3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x930a7cd60a633128b7c5181307781e6d033ba51a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.111
0x930a7cd60a633128b7c5181307781e6d033ba51a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x931292c42a5f600e80d75b7c7743f0164240882c,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x931292c42a5f600e80d75b7c7743f0164240882c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x93186f4f7bcd72e804fed455f29dec21db95d445,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9339acfa818da6a0b2a196ef31d67acde156acb0,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0x9389e143dff86096766cd9ff82198857745a8d7b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.01
0x93f0ba8e3ebb162d5ce69b3dfd1e420e8c7cf38b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.42000000000000004
0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.156
0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x9428e55418755b2f902d3b1f898a871ab5634182,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9429d2dc3dbc0ca016a6dd3bcf791e19e2ab66ab,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.04
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x3527a204a5260a0e36ca695312379370328e4e6c,0.1
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x969d53ead869b7242715038551e1cbdbce514b68,0.05
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x9444b8d9cee7807d1e6062990745f2a9eb95e4dc,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.03
0x946a7f01faac21d2e9a81e1e9b4bb4aecb0cedd9,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.2
0x94a0321182f95b4b54537a6dd78df5750df3513c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.2
0x94aaf5ceb457057ac4d1588257988d487272984f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0x94aaf5ceb457057ac4d1588257988d487272984f,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x94dda547fc9ee6e7266d3137be7cb428b6403a6e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,0x5e692fe3d06414d75380604ba202c7d5ed94f219,0.089
0x94f374bd6f5df3ee02e4438eba49ad8767d029b1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.25
0x952198e93051d8157dec65a9ee3982ff741bf4a1,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x953cc221d2d43ba9b7eb9bdf17617aea39cea774,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.02
0x95442638a36c62e51fa0fc726eba02bf5dbc231b,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0x95442638a36c62e51fa0fc726eba02bf5dbc231b,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x954a86c613fd1fbac9c7a43a071a68254c75e4ac,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.14
0x9562ef91f565b1d4baa96476a6fcf8e49f3495a0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x957e05840d80a31a26df11ee2df13cc894b588bb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9597a598024f1d8097c42d13962043f2264689b2,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x95ad8360fe25bc9fb573d10b42f76f1bf34669af,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x95bbf806b84c604eb741170b7bb0e40de95c61d3,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.015
0x95be4adf7f8c69852317301a5a77a4998277200d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.235
0x95eb70889a38ab69a2afe7eda05e802696f8625a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9634445e293a87ab77ca3cf5b43da94aabc544b6,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x964e944b7bb99bc6c54cb93b7c0cc43588a2d57e,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x9687d62c9e387b85f89f4a244fa92eda1582575d,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x9692f158e9b772d1722236f6844b6a0cdc75c2e0,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.01
0x9731b0c8436c63cb018a9d81465ede49ecb0390e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9765f0d8d06d6a791fad568da831081f607a8b66,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.11
0x97c13a8f3477bca38d9bb33f5e982dd005ad0c1b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x98098214ad5b1b08cc9d94e32f056e9a0de18110,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x980e2bf8368b26e070d12438c3ce9ab8cac60c65,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x9875094945893d40979e2858b6caf788dcce3368,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.02
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.3
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x98d539ae90481e921fd9fb826500f2af06337555,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0x990bd987ce4b0b9dfc5c1f67759e64d728fcb366,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.2
0x99106609349591224d81a575f7da64d87f4ca849,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.033
0x991eab746c648909ce2ecf4a8e944c63fd1ee493,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,7.9
0x995e0505603a19ee5c469d2359427bea68c6e953,0xeb95ff72eab9e8d8fdb545fe15587accf410b42e,0.5
0x995f151ab274edc9bda8662a48fae1d505c2e827,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x998e2d4bc77e0c3a186854f03db99eefcc169161,0x345122f6513329d169cff39ace8978edc3942b5d,0.5
0x998e2d4bc77e0c3a186854f03db99eefcc169161,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x999cd670c28e5b36b1db6317669a860a8b714ef6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.155
0x99c0e6a8393cbbd4e128b67e20eb1740fa114a2c,0xda18e1537622802ec576d99a8e3913914653bd6f,0.6
0x99d432b3e09488dba33c55ed7c12a3f1e6e07076,0x345122f6513329d169cff39ace8978edc3942b5d,0.05
0x99d432b3e09488dba33c55ed7c12a3f1e6e07076,0xda18e1537622802ec576d99a8e3913914653bd6f,0.05
0x99eb33756a2eaa32f5964a747722c4b59e6af351,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x99fe1a841d59379acd34da92ad01cf4244e73475,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.2
0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.002
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x9a5d5f6d17b9d9093f1107dd6da934c292a601cc,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x9a6fc94cc1056e5696a538a6ec78247be731e233,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.36
0x9a81070a173fce4619fb309c64d287578a6a34e7,0x345122f6513329d169cff39ace8978edc3942b5d,0.02
0x9aa5b9922f7b1912b3798373cf48f51a54e4c14d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9aac56e3fcce13deadca5f34ee3b974792727fae,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x9ac41e441131d8bad5f165c2a8dd71e5f7bfaea8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.6
0x9b5c8aabf848a89b1378a930d42fb094a7d94c74,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9bb0ecb5c8cdd16fdd73b4f1b53bca38ff81b486,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.005
0x9bb4b08a82ef647babe5ccd73339374315018156,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.1
0x9bcdc7db2f57b0f960a737ccc29373a9bc760134,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x9be06a9f5299752c5c56e280b2c1985267fe098a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x9be6a134b409b718a19bc895d5d5939ae0e24ba8,0x3527a204a5260a0e36ca695312379370328e4e6c,0.01
0x9bf93fb0c2503c5698fb517942c812fac0f7482f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x9c0cb93ee323e2a1960e1242121d3e33560db0f0,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x9c2fd95e1b8bd9be5612700b0b29c893fea417e1,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9c501e1a6ae06ed67933374bda937544546bf8f0,0xda18e1537622802ec576d99a8e3913914653bd6f,0.025
0x9c868c1a597d08c76406e012f6ebf44a42864d75,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.11
0x9cbfa7b7998bc3bbcc8335ef355a1d67465b31d1,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9ccf2cb415399ff3aff4b9f452d5e1a89c84d276,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x9cf05154c9aa32ce3a5cf093b176c61cfc0a79d8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.523
0x9d3adca99a96780f0363733243de1a11a84581dc,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9d6695f4b4d7365df3cb83dff098601a4a163db5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9d77d96d395ad15acea58659f1fd2404a5d063f2,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.08
0x9d88f65e4d6a6bc87ebd471b34efeec6b169a318,0xc57c5ae582708e619ec1ba7513480b2e7540935f,1.6942
0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9dae1ff5bb641a1099ee356519feb60349384154,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,4.0
0x9dd60d181a91d5b7862f2fb1c834fe41fdfabaf5,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x9dd87184d2b4945437c2671a277cab687bd8ab47,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x9de14b3a69033c8d189b9b1ea68025b7be1b486a,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x9df412a54229e902401fe8afc0207cd7ddbcd1b6,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.25
0x9dff5d39dc4b758d8046c32c0f7544282bcb5e4d,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.04
0x9e64b47bbdb9c1f7b599f11987b84c416c0c4110,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9e75523abf006b626a74a94961e24408086affce,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x9f3a6999f46928e3d7637bd414b17c8ae3eac0ae,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.202
0x9f3ab3265ba7b7c1de7d3d7c9a6a06e63d30ccb8,0x3527a204a5260a0e36ca695312379370328e4e6c,0.25
0x9f92249e0ab0cee486fc38674f508730559ec6dd,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9fc3b33884e1d056a8ca979833d686abd267f9f8,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.05
0x9fea4c4e7d5f237053df5b5664b006ad2c2093a3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x9ff78aa569621a29c32d844d033c7cbd2e1da7f4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x9ffa3393287131d85d632d0f34385eebb7e7caa0,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.15
0xa00e47c8fbe274ab3c24b08081d661c8536bc80c,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.2
0xa03f847ae23f2b863a5b33c093fffcdf9a2399a2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa08dd4d9fd66a84f36da3229e0b8b03f23c3e55f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0xa08dd4d9fd66a84f36da3229e0b8b03f23c3e55f,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.005
0xa0b92836633d0fbaedea6b71264bd0d71babbb53,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0xa0b92836633d0fbaedea6b71264bd0d71babbb53,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0xa0cf798816d4b9b9866b5330eea46a18382f251e,0x3527a204a5260a0e36ca695312379370328e4e6c,0.09
0xa0cf798816d4b9b9866b5330eea46a18382f251e,0xa0cf798816d4b9b9866b5330eea46a18382f251e,0.001
0xa0cf798816d4b9b9866b5330eea46a18382f251e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0xa0eb90b7aac3f508abc5e21d87dca1c3f2129c77,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.14600000000000002
0xa1457afa30b8e396cde5bac320ed7c8e7b521bc8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa1c78ed146a8693a8cf3d29385bc54cd3f145b4a,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,3.5
0xa1dc0d57c4c1a2559c2ceb1524796b739ba31abf,0xda18e1537622802ec576d99a8e3913914653bd6f,0.26
0xa1f0550f74e6849a4fb8fbedb4200bc11aef31d0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01024
0xa20416801ac2eacf2372e825b4a90ef52490c2bb,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0xa20416801ac2eacf2372e825b4a90ef52490c2bb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,12.36
0xa2277f4ae7e6380de426fa334b05d4ceb39f1d47,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xa2490947b30258b522b7d6fd8fabec2d21c42d57,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa251520154ca342f0b1d702bf5a56f78c982405b,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0xa251520154ca342f0b1d702bf5a56f78c982405b,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0xa2866d610c17e371604ff75e65a3120f493fc9e6,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.24
0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.2
0xa2c62a66f6660166838b95db60f234dfb59e765e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.91
0xa2d30c51e5175e3d1d2031f25cbd355179a7bdf7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0xa2f0448f346ce50b9029506c88dfa58d07baf880,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0xa2f0448f346ce50b9029506c88dfa58d07baf880,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0xa2fe1d4145443ebc027f15c9f7ca27f7e9fd5f33,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.004
0xa32e9a93407c629d1a952bdadc0d2f72887d0326,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15591559
0xa38cd368705648904200675f3b10960be3975cf5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.5
0xa4582d3687f4a66ce9938574ec5157f68a804e41,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.033
0xa4697ca530c8e2cf96ea1ff0f41d4fd42eec8ec9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa4714e6ce23fd4da2df09fc125a21c69d68d779f,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.06
0xa4995059edfa0c6edfee42c4750ac8c58492997e,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.11
0xa49958fa14309f3720159c83cd92c5f38b1e3306,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.3
0xa4b321b3458673dc34620e355185813c1d415ff0,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0xa4dd9f99359e09a3a6bc0bc4f685df8b173c9c8d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa5109d7e4790143a91d673ba545405bf396806cf,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0xa51cc4578939370d3b680f145830b362585964d5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa53a6fe2d8ad977ad926c485343ba39f32d3a3f6,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0xa5ad95e10d458787c6e82fcecd1b3820497f2c3e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa5bfd95294aee7d66cf7c5981c26c5ae21d217bc,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0x3527a204a5260a0e36ca695312379370328e4e6c,2.0
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa5c990b8657e8fd8db815a381c949d4a1539656f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0xa5d29b72005edd47339482d2887fc666f288ea7e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa5de7da3be1f39ac859fe2963b66d31087c5c6b9,0x345122f6513329d169cff39ace8978edc3942b5d,0.01
0xa5e1c37ad90baacb791cfa18506224d7c50f1619,0x3527a204a5260a0e36ca695312379370328e4e6c,0.05
0xa5e1c37ad90baacb791cfa18506224d7c50f1619,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.03
0xa6245875b85d0fdd2a6c3b0a107c300dceee6674,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.207
0xa635a54b4305d786db7a2cb3a1c8bc90bb15123e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa65f68a8b78538de64cf631bd85222cc29e67404,0x345122f6513329d169cff39ace8978edc3942b5d,0.03
0xa65f68a8b78538de64cf631bd85222cc29e67404,0xda18e1537622802ec576d99a8e3913914653bd6f,0.025
0xa66df139494f0fa22611eb4d50e36bb9928f14c6,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0xa66e02ad85461dbcb2800ccb8634f07c7497b9f2,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.015
0xa679a45e9fde61846afac70c321248ad097b47b7,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa6f559dbfaf97b62e2e1e0facf29c9dfaf620ec3,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0xa72c688a4606b18ef5e64702c4c71826e8cc32fd,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0xa753e050948ff5bfb4b695f870b3407f85f6def1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.06
0xa753e050948ff5bfb4b695f870b3407f85f6def1,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.025
0xa7b783335145610cbf09124cdd9512ae55a843ec,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.05
0xa7d53695af1fd11e0b75d37695290c102d59d743,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0xa7d68854ad6177dcd2195ffe5530f390bbc08bfa,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0xa810bd08e581584856e7c635440610edd4f27147,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0xa84851301ba207aa1cea6313561af1161d4f6d3f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa8672c3cef0dce305102f20ac820c921c91ff7e2,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0xa87144dc79114b3f10f680f4e412f88a3125d86a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0xa8a33539960ef4779cb0eceded8002c1ecd40582,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0xa8a33539960ef4779cb0eceded8002c1ecd40582,0x3527a204a5260a0e36ca695312379370328e4e6c,0.5
0xa8a33539960ef4779cb0eceded8002c1ecd40582,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0xa8a33539960ef4779cb0eceded8002c1ecd40582,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0xa8a33539960ef4779cb0eceded8002c1ecd40582,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.1
0xa8c382519234afddd23022431967d773f7f487b0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.111
0xa8c7372dc993d7510c9c45425807d463967cbb12,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0xa8c7372dc993d7510c9c45425807d463967cbb12,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15
0xa8f43874cebe1247b269cce3d248078ca0406e14,0x345122f6513329d169cff39ace8978edc3942b5d,1.0
0xa90050fb5a899f624fda67aa06006231e8840918,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa90505133e2be69209498faa9ac4aa1149e3f553,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0xa916b82ff122591cc88aac0d64ce30a8e3e16081,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0xa91f9e2767628f5122143eb3253565ee61903f33,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0xa98862a73b69946f8dad60bf6db9aabe86480377,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1701
